Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,lifecycle:transition,concept:name,AMOUNT_REQ
179200,W_Completeren aanvraag-START,,2011-10-24 07:10:39.503,Variant 109,109,START,W_Completeren aanvraag,10000
179200,W_Completeren aanvraag-COMPLETE,,2011-10-24 07:11:36.253,Variant 109,109,COMPLETE,W_Completeren aanvraag,10000
179200,W_Completeren aanvraag-START,,2011-10-24 07:11:50.048,Variant 109,109,START,W_Completeren aanvraag,10000
179200,A_ACCEPTED-COMPLETE,11202,2011-10-24 07:18:31.626,Variant 109,109,COMPLETE,A_ACCEPTED,10000
179200,A_FINALIZED-COMPLETE,11202,2011-10-24 07:21:11.496,Variant 109,109,COMPLETE,A_FINALIZED,10000
179200,O_SELECTED-COMPLETE,11202,2011-10-24 07:21:11.496,Variant 109,109,COMPLETE,O_SELECTED,10000
179200,O_CREATED-COMPLETE,11202,2011-10-24 07:21:13.383,Variant 109,109,COMPLETE,O_CREATED,10000
179200,O_SENT-COMPLETE,11202,2011-10-24 07:21:13.418,Variant 109,109,COMPLETE,O_SENT,10000
179200,W_Nabellen offertes-SCHEDULE,,2011-10-24 07:21:13.669,Variant 109,109,SCHEDULE,W_Nabellen offertes,10000
179200,W_Completeren aanvraag-COMPLETE,,2011-10-24 07:21:15.431,Variant 109,109,COMPLETE,W_Completeren aanvraag,10000
179200,W_Nabellen offertes-START,,2011-10-24 07:21:37.531,Variant 109,109,START,W_Nabellen offertes,10000
179200,W_Nabellen offertes-COMPLETE,,2011-10-24 07:24:22.337,Variant 109,109,COMPLETE,W_Nabellen offertes,10000
179200,W_Nabellen offertes-START,,2011-10-28 04:04:54.638,Variant 109,109,START,W_Nabellen offertes,10000
179200,O_SENT_BACK-COMPLETE,11029,2011-10-28 04:05:39.352,Variant 109,109,COMPLETE,O_SENT_BACK,10000
179200,W_Valideren aanvraag-SCHEDULE,,2011-10-28 04:06:54.499,Variant 109,109,SCHEDULE,W_Valideren aanvraag,10000
179200,W_Nabellen offertes-COMPLETE,,2011-10-28 04:06:56.308,Variant 109,109,COMPLETE,W_Nabellen offertes,10000
179200,W_Valideren aanvraag-START,10138,2011-11-01 04:45:51.765,Variant 109,109,START,W_Valideren aanvraag,10000
179200,W_Valideren aanvraag-COMPLETE,10138,2011-11-01 04:59:45.378,Variant 109,109,COMPLETE,W_Valideren aanvraag,10000
179200,W_Valideren aanvraag-START,10138,2011-11-01 05:01:17.987,Variant 109,109,START,W_Valideren aanvraag,10000
179200,A_APPROVED-COMPLETE,10138,2011-11-01 05:02:11.997,Variant 109,109,COMPLETE,A_APPROVED,10000
179200,O_ACCEPTED-COMPLETE,10138,2011-11-01 05:02:11.997,Variant 109,109,COMPLETE,O_ACCEPTED,10000
179200,A_REGISTERED-COMPLETE,10138,2011-11-01 05:02:11.998,Variant 109,109,COMPLETE,A_REGISTERED,10000
179200,A_ACTIVATED-COMPLETE,10138,2011-11-01 05:02:11.998,Variant 109,109,COMPLETE,A_ACTIVATED,10000
179200,W_Valideren aanvraag-COMPLETE,10138,2011-11-01 05:02:19.235,Variant 109,109,COMPLETE,W_Valideren aanvraag,10000
179203,A_SUBMITTED-COMPLETE,112,2011-10-23 07:09:03.270,Variant 634,634,COMPLETE,A_SUBMITTED,5000
179203,A_PARTLYSUBMITTED-COMPLETE,112,2011-10-23 07:09:03.395,Variant 634,634,COMPLETE,A_PARTLYSUBMITTED,5000
179203,A_PREACCEPTED-COMPLETE,112,2011-10-23 07:09:37.799,Variant 634,634,COMPLETE,A_PREACCEPTED,5000
179203,W_Completeren aanvraag-SCHEDULE,112,2011-10-23 07:09:38.145,Variant 634,634,SCHEDULE,W_Completeren aanvraag,5000
179203,W_Completeren aanvraag-START,11203,2011-10-24 04:06:22.838,Variant 634,634,START,W_Completeren aanvraag,5000
179203,W_Completeren aanvraag-COMPLETE,11203,2011-10-24 04:08:50.913,Variant 634,634,COMPLETE,W_Completeren aanvraag,5000
179203,W_Completeren aanvraag-START,11180,2011-10-24 10:15:44.579,Variant 634,634,START,W_Completeren aanvraag,5000
179203,A_ACCEPTED-COMPLETE,11180,2011-10-24 10:28:59.332,Variant 634,634,COMPLETE,A_ACCEPTED,5000
179203,O_SELECTED-COMPLETE,11180,2011-10-24 10:33:08.270,Variant 634,634,COMPLETE,O_SELECTED,5000
179203,A_FINALIZED-COMPLETE,11180,2011-10-24 10:33:08.270,Variant 634,634,COMPLETE,A_FINALIZED,5000
179203,O_CREATED-COMPLETE,11180,2011-10-24 10:33:09.239,Variant 634,634,COMPLETE,O_CREATED,5000
179203,O_SENT-COMPLETE,11180,2011-10-24 10:33:09.270,Variant 634,634,COMPLETE,O_SENT,5000
179203,W_Nabellen offertes-SCHEDULE,11180,2011-10-24 10:33:09.511,Variant 634,634,SCHEDULE,W_Nabellen offertes,5000
179203,W_Completeren aanvraag-COMPLETE,11180,2011-10-24 10:33:10.886,Variant 634,634,COMPLETE,W_Completeren aanvraag,5000
179203,W_Nabellen offertes-START,11180,2011-10-24 10:41:56.751,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11180,2011-10-24 10:44:14.109,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11181,2011-10-31 14:40:40.659,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11181,2011-10-31 14:44:41.070,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11203,2011-11-08 07:13:44.970,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11203,2011-11-08 07:15:36.198,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11122,2011-11-08 13:09:03.058,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11122,2011-11-08 13:18:50.405,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11180,2011-11-21 06:53:30.807,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11180,2011-11-21 06:53:32.067,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11180,2011-11-21 06:53:41.475,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11180,2011-11-21 06:53:42.654,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11180,2011-11-21 06:54:16.962,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11180,2011-11-21 06:54:18.610,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11180,2011-11-21 09:30:44.971,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11180,2011-11-21 09:30:46.749,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,11049,2011-11-22 03:10:42.886,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,11049,2011-11-22 03:18:40.007,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,10809,2011-11-22 04:17:45.079,Variant 634,634,START,W_Nabellen offertes,5000
179203,W_Nabellen offertes-COMPLETE,10809,2011-11-22 04:19:39.655,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Nabellen offertes-START,10899,2011-11-22 04:19:55.103,Variant 634,634,START,W_Nabellen offertes,5000
179203,O_SENT_BACK-COMPLETE,10899,2011-11-22 04:20:24.069,Variant 634,634,COMPLETE,O_SENT_BACK,5000
179203,W_Valideren aanvraag-SCHEDULE,10899,2011-11-22 04:20:24.229,Variant 634,634,SCHEDULE,W_Valideren aanvraag,5000
179203,W_Nabellen offertes-COMPLETE,10899,2011-11-22 04:20:26.593,Variant 634,634,COMPLETE,W_Nabellen offertes,5000
179203,W_Valideren aanvraag-START,10138,2011-11-23 09:23:40.854,Variant 634,634,START,W_Valideren aanvraag,5000
179203,O_ACCEPTED-COMPLETE,10138,2011-11-23 09:36:36.780,Variant 634,634,COMPLETE,O_ACCEPTED,5000
179203,A_APPROVED-COMPLETE,10138,2011-11-23 09:36:36.780,Variant 634,634,COMPLETE,A_APPROVED,5000
179203,A_ACTIVATED-COMPLETE,10138,2011-11-23 09:36:36.781,Variant 634,634,COMPLETE,A_ACTIVATED,5000
179203,A_REGISTERED-COMPLETE,10138,2011-11-23 09:36:36.781,Variant 634,634,COMPLETE,A_REGISTERED,5000
179203,W_Valideren aanvraag-COMPLETE,10138,2011-11-23 09:36:46.103,Variant 634,634,COMPLETE,W_Valideren aanvraag,5000
179215,A_SUBMITTED-COMPLETE,112,2011-10-23 07:54:21.049,Variant 635,635,COMPLETE,A_SUBMITTED,27699
179215,A_PARTLYSUBMITTED-COMPLETE,112,2011-10-23 07:54:21.225,Variant 635,635,COMPLETE,A_PARTLYSUBMITTED,27699
179215,A_PREACCEPTED-COMPLETE,112,2011-10-23 07:54:55.192,Variant 635,635,COMPLETE,A_PREACCEPTED,27699
179215,W_Completeren aanvraag-SCHEDULE,112,2011-10-23 07:54:55.585,Variant 635,635,SCHEDULE,W_Completeren aanvraag,27699
179215,W_Completeren aanvraag-START,11203,2011-10-24 04:46:13.748,Variant 635,635,START,W_Completeren aanvraag,27699
179215,W_Completeren aanvraag-COMPLETE,11203,2011-10-24 04:47:22.446,Variant 635,635,COMPLETE,W_Completeren aanvraag,27699
179215,W_Completeren aanvraag-START,11201,2011-10-25 06:45:30.649,Variant 635,635,START,W_Completeren aanvraag,27699
179215,W_Completeren aanvraag-COMPLETE,11201,2011-10-25 06:47:37.824,Variant 635,635,COMPLETE,W_Completeren aanvraag,27699
179215,W_Completeren aanvraag-START,,2011-10-25 12:30:22.158,Variant 635,635,START,W_Completeren aanvraag,27699
179215,A_ACCEPTED-COMPLETE,10880,2011-10-25 12:37:20.528,Variant 635,635,COMPLETE,A_ACCEPTED,27699
179215,O_SELECTED-COMPLETE,10880,2011-10-25 12:42:45.319,Variant 635,635,COMPLETE,O_SELECTED,27699
179215,A_FINALIZED-COMPLETE,10880,2011-10-25 12:42:45.319,Variant 635,635,COMPLETE,A_FINALIZED,27699
179215,O_CREATED-COMPLETE,10880,2011-10-25 12:42:46.262,Variant 635,635,COMPLETE,O_CREATED,27699
179215,O_SENT-COMPLETE,10880,2011-10-25 12:42:46.297,Variant 635,635,COMPLETE,O_SENT,27699
179215,W_Nabellen offertes-SCHEDULE,,2011-10-25 12:42:46.563,Variant 635,635,SCHEDULE,W_Nabellen offertes,27699
179215,W_Completeren aanvraag-COMPLETE,,2011-10-25 12:42:47.740,Variant 635,635,COMPLETE,W_Completeren aanvraag,27699
179215,W_Nabellen offertes-START,11189,2011-11-01 11:35:20.619,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,11189,2011-11-01 11:38:20.910,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,,2011-11-03 14:03:50.480,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,,2011-11-03 14:06:36.761,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,11122,2011-11-08 13:20:11.332,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,11122,2011-11-08 13:30:30.144,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,10913,2011-11-09 13:12:48.719,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,10913,2011-11-09 13:17:28.346,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,11203,2011-11-11 14:13:34.121,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,11203,2011-11-11 14:17:14.524,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,11203,2011-11-18 13:18:51.073,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,11203,2011-11-18 13:26:34.881,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-START,10861,2011-11-24 14:24:03.257,Variant 635,635,START,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,10861,2011-11-24 14:24:17.148,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,W_Nabellen offertes-COMPLETE,10861,2011-11-25 03:15:28.976,Variant 635,635,COMPLETE,W_Nabellen offertes,27699
179215,A_CANCELLED-COMPLETE,112,2011-11-25 03:15:28.984,Variant 635,635,COMPLETE,A_CANCELLED,27699
179215,O_CANCELLED-COMPLETE,112,2011-11-25 03:15:28.984,Variant 635,635,COMPLETE,O_CANCELLED,27699
179239,A_SUBMITTED-COMPLETE,112,2011-10-23 09:45:52.146,Variant 636,636,COMPLETE,A_SUBMITTED,30000
179239,A_PARTLYSUBMITTED-COMPLETE,112,2011-10-23 09:45:52.256,Variant 636,636,COMPLETE,A_PARTLYSUBMITTED,30000
179239,W_Afhandelen leads-SCHEDULE,112,2011-10-23 09:46:03.568,Variant 636,636,SCHEDULE,W_Afhandelen leads,30000
179239,W_Afhandelen leads-START,,2011-10-24 03:45:23.415,Variant 636,636,START,W_Afhandelen leads,30000
179239,A_PREACCEPTED-COMPLETE,10880,2011-10-24 03:46:51.970,Variant 636,636,COMPLETE,A_PREACCEPTED,30000
179239,W_Completeren aanvraag-SCHEDULE,,2011-10-24 03:46:52.092,Variant 636,636,SCHEDULE,W_Completeren aanvraag,30000
179239,W_Afhandelen leads-COMPLETE,,2011-10-24 03:46:53.415,Variant 636,636,COMPLETE,W_Afhandelen leads,30000
179239,W_Completeren aanvraag-START,11203,2011-10-24 08:15:19.633,Variant 636,636,START,W_Completeren aanvraag,30000
179239,A_ACCEPTED-COMPLETE,11203,2011-10-24 08:26:30.311,Variant 636,636,COMPLETE,A_ACCEPTED,30000
179239,O_SELECTED-COMPLETE,11203,2011-10-24 08:32:00.724,Variant 636,636,COMPLETE,O_SELECTED,30000
179239,A_FINALIZED-COMPLETE,11203,2011-10-24 08:32:00.724,Variant 636,636,COMPLETE,A_FINALIZED,30000
179239,O_CREATED-COMPLETE,11203,2011-10-24 08:32:02.299,Variant 636,636,COMPLETE,O_CREATED,30000
179239,O_SENT-COMPLETE,11203,2011-10-24 08:32:02.330,Variant 636,636,COMPLETE,O_SENT,30000
179239,W_Nabellen offertes-SCHEDULE,11203,2011-10-24 08:32:02.588,Variant 636,636,SCHEDULE,W_Nabellen offertes,30000
179239,W_Completeren aanvraag-COMPLETE,11203,2011-10-24 08:32:03.674,Variant 636,636,COMPLETE,W_Completeren aanvraag,30000
179239,W_Nabellen offertes-START,11203,2011-10-24 08:32:19.850,Variant 636,636,START,W_Nabellen offertes,30000
179239,O_SELECTED-COMPLETE,11203,2011-10-24 08:32:57.177,Variant 636,636,COMPLETE,O_SELECTED,30000
179239,O_CANCELLED-COMPLETE,11203,2011-10-24 08:32:57.177,Variant 636,636,COMPLETE,O_CANCELLED,30000
179239,O_CREATED-COMPLETE,11203,2011-10-24 08:32:58.604,Variant 636,636,COMPLETE,O_CREATED,30000
179239,O_SENT-COMPLETE,11203,2011-10-24 08:32:58.637,Variant 636,636,COMPLETE,O_SENT,30000
179239,W_Nabellen offertes-SCHEDULE,11203,2011-10-24 08:32:58.873,Variant 636,636,SCHEDULE,W_Nabellen offertes,30000
179239,W_Nabellen offertes-COMPLETE,11203,2011-10-24 08:33:00.165,Variant 636,636,COMPLETE,W_Nabellen offertes,30000
179239,W_Nabellen offertes-START,11181,2011-10-31 14:26:36.619,Variant 636,636,START,W_Nabellen offertes,30000
179239,W_Nabellen offertes-COMPLETE,11181,2011-10-31 14:29:58.585,Variant 636,636,COMPLETE,W_Nabellen offertes,30000
179239,W_Nabellen offertes-START,10899,2011-11-11 04:29:43.449,Variant 636,636,START,W_Nabellen offertes,30000
179239,W_Nabellen offertes-COMPLETE,10899,2011-11-11 04:29:49.999,Variant 636,636,COMPLETE,W_Nabellen offertes,30000
179239,W_Nabellen offertes-START,11180,2011-11-14 13:19:51.321,Variant 636,636,START,W_Nabellen offertes,30000
179239,A_CANCELLED-COMPLETE,11180,2011-11-14 13:21:05.126,Variant 636,636,COMPLETE,A_CANCELLED,30000
179239,O_CANCELLED-COMPLETE,11180,2011-11-14 13:21:05.126,Variant 636,636,COMPLETE,O_CANCELLED,30000
179239,W_Nabellen offertes-COMPLETE,11180,2011-11-14 13:21:08.323,Variant 636,636,COMPLETE,W_Nabellen offertes,30000
179245,A_SUBMITTED-COMPLETE,112,2011-10-23 09:53:35.452,Variant 62,62,COMPLETE,A_SUBMITTED,10000
179245,A_PARTLYSUBMITTED-COMPLETE,112,2011-10-23 09:53:35.610,Variant 62,62,COMPLETE,A_PARTLYSUBMITTED,10000
179245,W_Afhandelen leads-SCHEDULE,112,2011-10-23 09:53:49.030,Variant 62,62,SCHEDULE,W_Afhandelen leads,10000
179245,W_Afhandelen leads-START,,2011-10-24 03:49:06.957,Variant 62,62,START,W_Afhandelen leads,10000
179245,A_PREACCEPTED-COMPLETE,10880,2011-10-24 03:50:40.405,Variant 62,62,COMPLETE,A_PREACCEPTED,10000
179245,W_Completeren aanvraag-SCHEDULE,,2011-10-24 03:50:40.537,Variant 62,62,SCHEDULE,W_Completeren aanvraag,10000
179245,W_Afhandelen leads-COMPLETE,,2011-10-24 03:50:41.826,Variant 62,62,COMPLETE,W_Afhandelen leads,10000
179245,W_Completeren aanvraag-START,11203,2011-10-24 08:45:52.882,Variant 62,62,START,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-COMPLETE,11203,2011-10-24 08:47:40.290,Variant 62,62,COMPLETE,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-START,,2011-10-25 11:33:41.811,Variant 62,62,START,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-COMPLETE,,2011-10-25 11:38:37.194,Variant 62,62,COMPLETE,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-START,11180,2011-10-27 11:51:55.676,Variant 62,62,START,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-COMPLETE,11180,2011-10-27 11:52:13.607,Variant 62,62,COMPLETE,W_Completeren aanvraag,10000
179245,W_Completeren aanvraag-START,,2011-10-27 11:58:01.398,Variant 62,62,START,W_Completeren aanvraag,10000
179245,A_ACCEPTED-COMPLETE,11200,2011-10-27 12:10:04.232,Variant 62,62,COMPLETE,A_ACCEPTED,10000
179245,O_SELECTED-COMPLETE,11200,2011-10-27 12:19:40.938,Variant 62,62,COMPLETE,O_SELECTED,10000
179245,A_FINALIZED-COMPLETE,11200,2011-10-27 12:19:40.938,Variant 62,62,COMPLETE,A_FINALIZED,10000
179245,O_CREATED-COMPLETE,11200,2011-10-27 12:19:41.850,Variant 62,62,COMPLETE,O_CREATED,10000
179245,O_SENT-COMPLETE,11200,2011-10-27 12:19:41.884,Variant 62,62,COMPLETE,O_SENT,10000
179245,W_Nabellen offertes-SCHEDULE,,2011-10-27 12:19:42.124,Variant 62,62,SCHEDULE,W_Nabellen offertes,10000
179245,W_Completeren aanvraag-COMPLETE,,2011-10-27 12:19:43.288,Variant 62,62,COMPLETE,W_Completeren aanvraag,10000
179245,W_Nabellen offertes-START,,2011-10-27 12:19:57.614,Variant 62,62,START,W_Nabellen offertes,10000
179245,W_Nabellen offertes-COMPLETE,,2011-10-27 12:30:45.124,Variant 62,62,COMPLETE,W_Nabellen offertes,10000
179245,W_Nabellen offertes-START,,2011-11-03 14:39:24.570,Variant 62,62,START,W_Nabellen offertes,10000
179245,W_Nabellen offertes-COMPLETE,,2011-11-03 14:40:58.144,Variant 62,62,COMPLETE,W_Nabellen offertes,10000
179245,W_Nabellen offertes-START,10913,2011-11-05 08:26:42.933,Variant 62,62,START,W_Nabellen offertes,10000
179245,A_CANCELLED-COMPLETE,10913,2011-11-05 08:33:00.495,Variant 62,62,COMPLETE,A_CANCELLED,10000
179245,O_CANCELLED-COMPLETE,10913,2011-11-05 08:33:00.495,Variant 62,62,COMPLETE,O_CANCELLED,10000
179245,W_Nabellen offertes-COMPLETE,10913,2011-11-05 08:33:03.706,Variant 62,62,COMPLETE,W_Nabellen offertes,10000
179272,A_SUBMITTED-COMPLETE,112,2011-10-23 12:14:20.693,Variant 637,637,COMPLETE,A_SUBMITTED,5000
179272,A_PARTLYSUBMITTED-COMPLETE,112,2011-10-23 12:14:20.883,Variant 637,637,COMPLETE,A_PARTLYSUBMITTED,5000
179272,A_PREACCEPTED-COMPLETE,112,2011-10-23 12:14:53.731,Variant 637,637,COMPLETE,A_PREACCEPTED,5000
179272,W_Completeren aanvraag-SCHEDULE,112,2011-10-23 12:14:54.048,Variant 637,637,SCHEDULE,W_Completeren aanvraag,5000
179272,W_Completeren aanvraag-START,11203,2011-10-24 05:07:06.879,Variant 637,637,START,W_Completeren aanvraag,5000
179272,A_ACCEPTED-COMPLETE,11203,2011-10-24 05:11:44.150,Variant 637,637,COMPLETE,A_ACCEPTED,5000
179272,O_SELECTED-COMPLETE,11203,2011-10-24 05:14:08.157,Variant 637,637,COMPLETE,O_SELECTED,5000
179272,A_FINALIZED-COMPLETE,11203,2011-10-24 05:14:08.157,Variant 637,637,COMPLETE,A_FINALIZED,5000
179272,O_CREATED-COMPLETE,11203,2011-10-24 05:14:09.298,Variant 637,637,COMPLETE,O_CREATED,5000
179272,O_SENT-COMPLETE,11203,2011-10-24 05:14:09.323,Variant 637,637,COMPLETE,O_SENT,5000
179272,W_Nabellen offertes-SCHEDULE,11203,2011-10-24 05:14:09.486,Variant 637,637,SCHEDULE,W_Nabellen offertes,5000
179272,W_Completeren aanvraag-COMPLETE,11203,2011-10-24 05:14:10.464,Variant 637,637,COMPLETE,W_Completeren aanvraag,5000
179272,W_Nabellen offertes-START,10789,2011-10-28 05:23:45.418,Variant 637,637,START,W_Nabellen offertes,5000
179272,O_SENT_BACK-COMPLETE,10789,2011-10-28 05:23:57.701,Variant 637,637,COMPLETE,O_SENT_BACK,5000
179272,W_Valideren aanvraag-SCHEDULE,10789,2011-10-28 05:23:57.970,Variant 637,637,SCHEDULE,W_Valideren aanvraag,5000
179272,W_Nabellen offertes-COMPLETE,10789,2011-10-28 05:23:59.063,Variant 637,637,COMPLETE,W_Nabellen offertes,5000
179272,W_Valideren aanvraag-START,10609,2011-11-01 03:21:17.890,Variant 637,637,START,W_Valideren aanvraag,5000
179272,W_Valideren aanvraag-COMPLETE,10609,2011-11-01 03:35:46.910,Variant 637,637,COMPLETE,W_Valideren aanvraag,5000
179272,W_Valideren aanvraag-START,10609,2011-11-01 04:57:42.388,Variant 637,637,START,W_Valideren aanvraag,5000
179272,W_Nabellen incomplete dossiers-SCHEDULE,10609,2011-11-01 05:04:12.302,Variant 637,637,SCHEDULE,W_Nabellen incomplete dossiers,5000
179272,W_Valideren aanvraag-COMPLETE,10609,2011-11-01 05:04:14.149,Variant 637,637,COMPLETE,W_Valideren aanvraag,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-01 05:36:41.654,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-01 05:37:03.527,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-01 05:43:20.403,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-01 05:56:00.010,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-01 06:24:45.805,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-01 06:37:20.997,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-01 06:45:33.987,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-01 06:50:02.381,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,11049,2011-11-03 03:54:01.109,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,11049,2011-11-03 03:54:22.200,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,10913,2011-11-03 05:36:58.107,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,10913,2011-11-03 05:58:22.118,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-05 05:17:03.390,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-05 05:19:19.515,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,10809,2011-11-07 02:46:40.263,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,10809,2011-11-07 02:48:19.846,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,10809,2011-11-07 02:58:51.331,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,10809,2011-11-07 03:00:52.768,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,10881,2011-11-07 11:10:39.351,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,10881,2011-11-07 11:14:00.968,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,11049,2011-11-08 03:49:10.452,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,11049,2011-11-08 03:50:55.825,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,11049,2011-11-08 03:51:26.798,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Valideren aanvraag-SCHEDULE,11049,2011-11-08 03:51:37.088,Variant 637,637,SCHEDULE,W_Valideren aanvraag,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,11049,2011-11-08 03:51:38.591,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Valideren aanvraag-START,10972,2011-11-08 04:42:38.713,Variant 637,637,START,W_Valideren aanvraag,5000
179272,W_Nabellen incomplete dossiers-SCHEDULE,10972,2011-11-08 04:59:42.774,Variant 637,637,SCHEDULE,W_Nabellen incomplete dossiers,5000
179272,W_Valideren aanvraag-COMPLETE,10972,2011-11-08 04:59:44.408,Variant 637,637,COMPLETE,W_Valideren aanvraag,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-08 05:42:39.079,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-08 05:44:11.679,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-START,,2011-11-08 08:05:23.336,Variant 637,637,START,W_Nabellen incomplete dossiers,5000
179272,W_Nabellen incomplete dossiers-COMPLETE,,2011-11-08 08:06:33.460,Variant 637,637,COMPLETE,W_Nabellen incomplete dossiers,5000
